,지역,구,제목,사업체명,교육업체,사업유형,계획인원,참여인원,기간,접수여부
129,서울특별시,마포구,"상시근로자수:1898명 주요업종:HR종합아웃소싱서비스 제공, 운수업, 화물 취급업, 택배업, 기타운송관련서비스업 등 3개월 인턴기간 수료 후 계속고용 유도예정", (주)제니엘휴먼,마포시니어클럽,현장실습훈련 지원,15,0,2025-01-01 ~ 2025-12-31,접수중
130,서울특별시,마포구,"상시근로자수: 16명 주요업종: 시설관리업, 건축물종합관리업, 공동주택관리업, 노무용역업, 근로자파견사업 등 3개월 인턴기간 수료 계속고용 유도 예정", 엠에스맨파워(주),마포시니어클럽,현장실습훈련 지원,4,0,2025-01-01 ~ 2025-12-31,접수중
131,서울특별시,마포구,"상시근로자수: 2명 주요업종: 시설관리업, 건축물종합관리업, 공동주택관리업, 노무용역업, 근로자파견사업 등 3개월 인턴기간 수료 계속고용 유도 예정", 엠에스실업,마포시니어클럽,현장실습훈련 지원,4,0,2025-01-01 ~ 2025-12-31,접수중
132,서울특별시,마포구,상시근로자수:9명 주요업종:편의점 3개월 인턴기간 수료 후 계속고용 유도 예정, 지에스(GS)25창전삼성,마포시니어클럽,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-12-31,접수중
133,서울특별시,마포구,"상시근로자수:34명 주요업종:플랜트 종합설계, 토목설계 등 3개월 인턴기간 수료 후 계속고용 유도 예정", (주)엔지니어링원,마포시니어클럽,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
134,서울특별시,마포구,상시근로자수:2명 주요업종:부동산업 및 임대업 3개월 인턴기간 수료 후 계속고용 유도 예정, 태승빌딩,마포시니어클럽,현장실습훈련 지원,1,0,2025-02-27 ~ 2025-12-31,접수중
135,서울특별시,서대문구,상시근로자수:17명 주요업종:운수업 및 시내버스 3개월 인턴기간 수료 후 계속고용 유도 예정, 충정운수(주),마포시니어클럽,현장실습훈련 지원,2,0,2025-02-14 ~ 2025-12-31,접수중
136,서울특별시,서대문구,"상시근로자수:71명 주요업종:아웃소싱, 파견, 건물관리, 호텔관리 등 3개월 인턴기간 수료 후 계속고용 유도 예정", (주)신세계에프씨,마포시니어클럽,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-12-31,접수중
137,서울특별시,양천구,상시근로자수:12명 주요업종:장기요양서비스제공 및 복지시설 등 3개월 인턴기간 수료 후 계속고용 유도 예정, 구립양천데이케어센터,마포시니어클럽,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
138,서울특별시,영등포구,상시근로자수:39명 주요업종:컴퓨터 및 주변 기기 도소매업 및 정보통신업 3개월 인턴기간 수료 후 계속고용 유도 예정, 아이티스정보통신(주),마포시니어클럽,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
139,서울특별시,영등포구,"상시근로자수:70명 주요업종:제조업,건설업,전기판넬, 계장제어장치, 자동제어반 등 3개월 인턴기간 수료 후 계속고용 유도 예정", (주)엘에스케이,마포시니어클럽,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
140,울산광역시,남구,상시근로자수:25명 주요업종:보건업 및 일반병원 3개월 인턴기간 수료 후 계속고용 유도 예정, 큰빛병원,마포시니어클럽,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
141,울산광역시,남구,"상시근로자수:75명 주요업종:보건업 및 사회복지서비스업, 요양병원 3개월 인턴기간 수료 후 계속고용 유도 예정", 의료법인 청산의료재단 효원요양병원,마포시니어클럽,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-12-31,접수중
142,울산광역시,남구,상시근로자수:52명 주요업종:보건업 및 요양병원 3개월 인턴기간 수료 후 계속고용 유도 예정, 따사랑요양병원,마포시니어클럽,현장실습훈련 지원,3,0,2025-03-17 ~ 2025-12-31,접수중
143,인천광역시,남동구,상시근로자수:36명 주요업종:보건업 및 사회복지서비스업 요양원 등 3개월 인턴기간 수료 후 계속고용 유도 예정, 성녀모니카의집요양원,마포시니어클럽,현장실습훈련 지원,7,0,2025-01-01 ~ 2025-12-31,접수중
144,인천광역시,부평구,상시근로자수:65명 주요업종:보건업 및 사회복지서비스업 3개월 인턴기간 수료 후 계속고용 유도 예정, 인천바오로병원,마포시니어클럽,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
145,전라남도,진도군,상시근로자수:20명 주요업종:보건업 및 사회복지 서비스업 3개월 인턴기간 수료 후 계속고용 유도 예정, 상락원사회적협동조합 노인복지센터,마포시니어클럽,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
146,충청북도,충주시,"상시근로자수:8명 주요업종:보건업 및 사회복지서비스업, 노인주간보호센터 3개월 인턴기간 수료 후 계속고용 유도 예정", 주안노인주간보호센터,마포시니어클럽,현장실습훈련 지원,1,0,2025-03-26 ~ 2025-12-31,접수중
147,경기도,광명시,1. 참여기업 주요업종 : 운수업 2. 상시근로자수 : 34명 3개월 인턴기간 수료 후 계속 고용 유도, 제이더블유택시유한회사,(사)고령사회고용진흥원,현장실습훈련 지원,15,0,2025-01-01 ~ 2025-12-31,접수중
148,서울특별시,강동구,"1. 주요업종 : 협회 및 단체, 수리 및 기타 개인서비스(장례용품, 장의관련 서비스) 2. 상시근로자수 : 3명 3개월 인턴기간 수료 후 계속 고용 유도", 사회적협동조합 멋진인생웰다잉,(사)고령사회고용진흥원,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
149,서울특별시,강북구,1. 주요업종 : 교육서비스업(어린이집 운영) 2. 상시근로자 수 : 30명 3개월 인턴기간 수료 후 계속 고용 유도, 솔밭어린이집,(사)고령사회고용진흥원,현장실습훈련 지원,7,0,2025-01-01 ~ 2025-12-31,접수중
150,서울특별시,성동구,성동희망나눔 공동작업장, 성동희망나눔,성동희망나눔,공동체사업단,24,24,2024-12-02 ~ 2025-12-31,접수중
151,서울특별시,성동구,희망이끌림, 성동희망나눔,성동희망나눔,공동체사업단,30,8,2024-12-02 ~ 2025-12-31,접수중
152,서울특별시,중구,주요업종 : 음식점업(한식) 상시근로자수 : 13명 3개월 인턴기간 수료 후 계속 고용 유도, 주식회사리앤이라마띠네 나인트리 명동점,(사)고령사회고용진흥원,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
153,서울특별시,중구,"1. 참여기업 주요업종 : 제조업(옵셋인쇄, 경인쇄 외) 2. 상시근로자수 : 9명 3개월 인턴기간 수료 후 계속 고용 유도", 크리커뮤니케이션,(사)고령사회고용진흥원,현장실습훈련 지원,1,0,2025-04-14 ~ 2025-05-13,접수중
154,서울특별시,송파구,지역안전지킴이, 송파노인종합복지관,송파노인종합복지관,노인공익활동사업,95,95,2025-01-02 ~ 2025-11-30,접수중
155,강원도,평창군,"주요사업 : 숙박, 음식점, 스키, 골프 등 상시근로자수 : 418명 3개월 인턴기간 수료 후 계속고용 유도", 주식회사 알펜시아,에스잡플러스 주식회사,현장실습훈련 지원,10,0,2025-03-01 ~ 2025-09-30,접수중
156,서울특별시,영등포구,생활방역사업단, 영등포노인종합복지관,영등포노인종합복지관,노인공익활동사업,18,10,2025-03-24 ~ 2025-12-31,접수중
157,충청남도,천안시 서북구,"주요사업 : 숙박 및 음식점업, 구내식당 운영 상시근로자수 : 7명 3개월 인턴기간 수료 후 계속고용 유도", (주)두성에프에스,에스잡플러스 주식회사,현장실습훈련 지원,5,0,2025-04-01 ~ 2025-04-25,접수중
158,서울특별시,마포구,- 참여기업의 주요 업종 : 롯데리아 가맹점(패스트푸드 제조 및 판매) - 참여기업의 상시 근로자 수 : 2명 시니어인턴십 인원 확보 후 고용 안정화, 롯데리아 상암점,서울노인복지센터,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
159,서울특별시,서초구,참여기업의 주요 업종 : 택배운송 및 창고업 참여기업의 상시 근로자 수 : 3명 3개월 간 인턴기간 만료 후 1년의 연장근로계약을 진행한다., 주식회사 아이센드,서울노인복지센터,현장실습훈련 지원,1,0,2025-02-26 ~ 2025-12-30,접수중
160,서울특별시,중구,- 참여기업의 주요 업종 : 서비스 - 참여기업의 상시근로자 수 : 3명 - 3개월 간의 인턴기간 만료 후 계속고용(9개월)을 원칙, 주식회사 에이알에셋,서울노인복지센터,현장실습훈련 지원,8,0,2025-04-07 ~ 2025-12-31,접수중
161,경기도,성남시 수정구,참여기업 주요업종 : 전기공사업 참여기업 상시근로자수 : 2명 인턴 기간 종료 후 계속 고용 유도, 한국전기기술(주),한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-04-11 ~ 2025-12-31,접수중
162,경기도,이천시,모집직종 : 기타 음식 서비스 종사원 상시 근로자수 : 5명 3개월 인턴 수료 후 계속 고용 유지, 이정푸드,한국노인인력개발원 서울지역본부,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
163,경기도,화성시,"모집직종 : 운전원(지게차), 계산원 상시 근로자수 : 9명 3개월 인턴 수료 후 계속 고용 유지", 샘자원환경,한국노인인력개발원 서울지역본부,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
164,서울특별시,강남구,참여기업 주요업종 : 정보통신업 참여기업 상시근로자수 : 18명 인턴 기간 종료 후 계속 고용 유도, 딥세일즈(주),한국노인인력개발원 서울지역본부,현장실습훈련 지원,1,0,2025-03-27 ~ 2025-12-31,접수중
165,서울특별시,강남구,참여기업 주요업종 : 체육시설업 참여기업 상시근로자수 : 5명 인턴 기간 종료 후 계속 고용 유도, (주)웰니스스포츠,한국노인인력개발원 서울지역본부,현장실습훈련 지원,4,0,2025-03-12 ~ 2025-12-31,접수중
166,서울특별시,강동구,모집직종 : 간호사 상시 근로자수 : 1명 3개월 인턴 수료 후 계속 고용 유지, 포레스트한방병원,한국노인인력개발원 서울지역본부,현장실습훈련 지원,1,0,2025-01-16 ~ 2025-12-31,접수중
167,서울특별시,강동구,참여기업 주요업종 : 서비스업 참여기업 상시근로자수 : 8명 인턴 기간 종료 후 계속 고용 유도, 아이숲어린이집,한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-02-27 ~ 2025-12-31,접수중
168,서울특별시,구로구,참여기업 주요업종 : 주상복합 건물관리 참여기업 상시근로자수 : 4명 인턴 기간 종료 후 계속 고용 유도, 대림역와이즈플레이스,한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-03-28 ~ 2025-12-31,접수중
169,서울특별시,구로구,참여기업 주요업종 : 음식업 참여기업 상시근로자수 : 5명 인턴 기간 종료 후 계속 고용 유도, 아가페과자점,한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-03-27 ~ 2025-12-31,접수중
170,서울특별시,구로구,참여기업 주요업종 : 부동산업 및 임대업 참여기업 상시근로자수 : 5명 인턴 기간 종료 후 계속 고용 유도, 인화오피스텔관리단,한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-12-31,접수중
171,서울특별시,금천구,참여기업 주요업종 : 제조업 참여기업 상시근로자수 : 10명 인턴 기간 종료 후 계속 고용 유도, (주)위풋테크놀로지,한국노인인력개발원 서울지역본부,현장실습훈련 지원,3,0,2025-04-09 ~ 2025-12-31,접수중
172,서울특별시,노원구,주요 업종 : 시설관리업 인턴 기간 종료 후 계속 고용 유도, (주)케이비아주,한국노인인력개발원 서울지역본부,현장실습훈련 지원,50,0,2025-01-01 ~ 2025-12-31,접수중
173,서울특별시,성북구,참여기업 주요업종 : 운수업 참여기업 상시근로자수 : 15명 인턴 기간 종료 후 계속 고용 유도, (주)고려승객,한국노인인력개발원 서울지역본부,현장실습훈련 지원,5,0,2025-02-12 ~ 2025-12-31,접수중
174,서울특별시,송파구,참여기업 주요업종 : 체육시설업 참여기업 상시근로자수 : 5명 인턴 기간 종료 후 계속 고용 유도, (주)나눔체육시설,한국노인인력개발원 서울지역본부,현장실습훈련 지원,4,0,2025-03-12 ~ 2025-12-31,접수중
175,서울특별시,양천구,모집직종 : 주방보조원 상시 근로자수 : 5명 인턴 기간 종료 후 계속 고용 유도, 신정옥 설렁탕,한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
176,서울특별시,양천구,"주요 업종 : 사업시설관리업, 상시 근로자 수 : 100명 인턴 기간 종료 후 계속 고용 유도", 한유원파트너스(주),한국노인인력개발원 서울지역본부,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
177,서울특별시,영등포구,참여기업 주요업종 : 도소매업 참여기업 상시근로자수 : 3명 인턴 기간 종료 후 계속 고용 유도, (주)더원메드,한국노인인력개발원 서울지역본부,현장실습훈련 지원,2,0,2025-03-18 ~ 2025-12-31,접수중
178,서울특별시,용산구,참여기업 주요업종 : 건물관리 참여기업 상시근로자수 : 900명 인턴 기간 종료 후 계속 고용 유도, 비에스에이치에스주식회사,한국노인인력개발원 서울지역본부,현장실습훈련 지원,15,0,2025-02-17 ~ 2025-12-31,접수중
179,인천광역시,연수구,모집직종 : 기타 음식 서비스 종사원 상시 근로자수 : 12명 3개월 인턴 기간 수료 후 계속고용 유도, 엠에스산업,한국노인인력개발원 서울지역본부,현장실습훈련 지원,4,0,2025-01-01 ~ 2025-12-31,접수중
